College,Major,Class
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 358
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,MICRO 201
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 485
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 430
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 150
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,FS HN 167
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 110
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 258
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 252
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SOC 134
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 253
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,LIB 160
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SP CM 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 255
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 250
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 259
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 266
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 350
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 355
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 345
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 360
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 358
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 372
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 366
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 385
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PHYS 115
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 485A
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 380
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 458
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 459
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 462
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 211
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 163
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 150
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,FS HN 167
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 110
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 258
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 252
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SOC 134
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 253
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,LIB 160
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 255
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 256
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 250
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SP CM 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 259
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,MICRO 201
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,FS HN 364
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 310
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 380
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 350
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 385
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 358
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 464
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 366
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 485
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 430
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 458
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 467
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,C I 204
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,DANCE 211
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 150
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 236
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 110
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 258
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 252
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 280
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 253
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,LIB 160
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SOC 134
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PSYCH 230
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 255
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 256
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 250
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,C I 202
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 105
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 305
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 231
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 282
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 232
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SP CM 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 259
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 281
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 312
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 350
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 360
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 313
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 372
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 358
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PHYS 115
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,C I 406
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 417
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 418
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 355
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 395
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 475
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 211
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 177
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 178
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 150
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 110
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 252
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 253
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,LIB 160
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 331
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 332 
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 250
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SOC 134
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 258
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SP CM 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 350
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 372
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 355
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PHYS 111
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 360
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PHIL 331
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,FS HN 367
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 358
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 211
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 177
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 178
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 150
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 110
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 252
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 253
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,LIB 160
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 331
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 332
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 250
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 242
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 258
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SOC 134
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BBMB 404
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 350
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 355
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 372
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PHYS 112
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PHYS 111
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SP CM 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 358
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 360
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 211
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 177
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 178
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 150
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 110
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 252
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,MATH 165
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 253
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,LIB 160
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 331
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 332
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 250
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 242
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 258
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SOC 134
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BBMB 404
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 350
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 372
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 355
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PHYS 111
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PHYS 112
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SP CM 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 358
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 360
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 211
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 150
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 258
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 110
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 252
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SOC 134
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 253
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,LIB 160
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PSYCH 101
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 250
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PSYCH 230
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 350
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 372
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 355
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,SP CM 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 360
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PHIL 331
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,FS HN 367
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 358
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,PSYCH 460
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 211
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,BIOL 212
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 177
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 178
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,ENGL 150
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,H S 110
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 252
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,MATH 165
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,KIN 253
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,LIB 160
H SCI,Kinesiology and Health- B.S. - Physical Activity and Health Promotion,CHEM 331
